Question,label
"Two protractors are used to measure angle A and angle B, as shown. 
Angle A y2019_grade4_q17_img_1.png 
Angle B y2019_grade4_q17_img_2.png 
Which of these shows the measures of both angles? 
 A $$ angle A = 40^{\circ} $$
$$angle B = 120^{\circ} $$ 
 B $$ angle A = 140^{\circ} $$
$$ angle B = 120^{\circ} $$ 
 C $$ angle A = 40^{\circ} $$
$$ angle B = 60^{\circ} $$ 
 D $$ angle A = 140^{\circ} $$
$$ angle B = 60^{\circ} $$ 

",1
"A student has a set of cubes. Each cube has an edge length of 2 inches, as shown. 
y2022_grade5_q5_img_1.png 
The student used the cubes to build a figure that has a volume of 24 cubic inches. 
What is the total number of cubes the student used to make the figure? 
 A 3 
 B 6 
 C 8 
 D 12 

",2
"A recipe for cookies requires these ingredients: 
 2_1 3 cups of flour 
 2_2 1 cup of brown sugar 
 2_3 2 cups of coconut 

A $$ \frac{1}{4} $$-cup measuring scoop will be used to measure each ingredient. 
Which of the following tables shows the correct number of $$ \frac{1}{4} $$-cup scoops for each ingredient needed to make the cookies? 
 A Cookie Recipe y2022_grade5_q18_img_1.png 
 B Cookie Recipe y2022_grade5_q18_img_2.png 
 C Cookie Recipe y2022_grade5_q18_img_3.png 
 D Cookie Recipe y2022_grade5_q18_img_4.png 

",2
"A triangle is shown. 
y2023_grade4_q5_img_1.png 
What is the total number of acute angles the triangle appears to have? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2023_grade4_q5_img_2.png 
",1
"Mason wrote the expression shown below. 
$$5\left(y + 2\right)$$ 
Write an expression that is equivalent to Mason’s expression. 
",3
"A server at a restaurant puts the same number of cubes of butter on each of 10 plates. One of the plates is shown. 
y2021_grade5_q2_img_1.png 
All of the cubes of butter on the plate are visible. Each cube of butter has a volume of 1 cubic inch. 
What is the total volume, in cubic inches, of butter the server will need for the 10 plates? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade5_q2_img_2.png 
",2
"A construction team uses 184 sheets of plywood for each house it builds. The team will build 12 houses this year. 
What is the total number of sheets of plywood the team will use to build all 12 houses? 
",2
"A case of soda has 12 cans. Each can holds 360 milliliters of soda. What is the total number of liters of soda in the case? 
 A 3.00 liters 
 B 4.32 liters 
 C 30.0 liters 
 D 43.2 liters 

",2
"Diego solved math problems each day for one week. 
 2_1 On the first day, he solved 10 math problems. 
 2_2 On the second day, he solved 15 math problems. 
 2_3 On the third day, he solved 20 math problems. 

Each day, Diego continued to solve 5 more math problems than the day before. On which day did he solve 35 math problems? 
 A the fourth day 
 B the fifth day 
 C the sixth day 
 D the seventh day 

",1
"This figure is made up of two right rectangular prisms. 
y2018_grade5_q9_img_1.png 
What is the total volume, in cubic feet, of the figure? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",2
"Abigail and Casey each ordered a pizza for lunch. Both pizzas were the same size. The pizzas could be cut into either 2, 4, 6, or 8 equal pieces. 
a. {'element_type': 'text-plain', 'element_value': 'Abigail ordered her pizza cut so that each piece had the smallest possible area. What fraction of Abigail’s whole pizza is one piece?'} 
b. {'element_type': 'text+math_expression', 'element_value': 'Casey ordered his pizza cut so that it had half as many pieces as Abigail’s pizza. Write a number sentence to compare a fraction that represents one piece of Casey’s pizza and a fraction that represents one piece of Abigail’s pizza. Use $$>$$, $$<$$, or $$=$$ in your number sentence.'} 
",0
"Which of these sentences are correct? 
Select the three correct answers. 
 A The number 142,839 rounded to the nearest thousand is 142,000. 
 B The number 142,839 rounded to the nearest thousand is 143,000. 
 C The number 142,839 rounded to the nearest ten thousand is 140,000. 
 D The number 142,839 rounded to the nearest ten thousand is 150,000. 
 E The number 142,839 rounded to the nearest hundred thousand is 100,000. 
 F The number 142,839 rounded to the nearest hundred thousand is 200,000. 

",1
"Madison finished \frac{4}{5}$$ of her homework before dinner. What percent of Madison’s homework is left to finish? 
 A 15% 
 B 20% 
 C 45% 
 D 80% 

",3
"Which of these numbers has a 5 whose value is ten times the value of the 5 in 7359? 
 A 5268 
 B 4652 
 C 3005 
 D 2511 

",1
"What is the value of this expression? 
$$ 6 \times \left( 11 − 8 \right) − 3 $$ 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",2
"What is the value of this expression when $$ g = 1.5 $$ ? 
$$ 5g^2 $$ 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",3
"Points A, B, C, and D are shown on the coordinate grid below. 
y2016_grade5_q1_img_1.png 
What point represents the ordered pair (3, 4)? 
 A point A 
 B point B 
 C point C 
 D point D 

",2
"A factory worker packed 1,576 cans of corn into boxes. The worker put 8 cans of corn into each box. 
What is the total number of boxes the worker packed? 
 A 160 
 B 176 
 C 192 
 D 197 

",2
"Tim wrote this expression. 
$$ 4 \times \left( 5 + 2 \right) $$ 
Which of the following is equivalent to his expression? 
 A 11 
 B 22 
 C 28 
 D 40 

",2
"At a middle school, the sixth-grade students and seventh-grade students collected cans for recycling. 
 2_1 Of the 2000 cans the sixth-grade students collected, $$ 65 \% $$ were soda cans. 
 2_2 Of the 1500 cans the seventh-grade students collected, $$ 80 \% $$ were soda cans. 

Which of the following statements about the numbers of soda cans the students collected are true? 
Select the two correct answers. 
 A The sixth-grade students collected 1200 soda cans. 
 B The sixth-grade students collected 1875 soda cans. 
 C The sixth-grade students collected 1300 soda cans. 
 D The seventh-grade students collected 1200 soda cans. 
 E The seventh-grade students collected 1875 soda cans. 
 F The seventh-grade students collected 1300 soda cans. 

",3
"Alyssa is solving this equation. 
$$ 56 \div 7 = n $$ 
Which of these could Alyssa use to find the value of n? 
 A $$ 7 \div 56 = n $$ 
 B $$ 7 \times 56 = n $$ 
 C $$ n \div 7 = 56 $$ 
 D $$ n \times 7 = 56 $$ 

",0
"There are 48 students in a library. The students are working in groups. Each group has 6 students. 
Which equation can be used to find n, the number of groups of students working in the library? 
 A $$ 48 \div 6 = n $$ 
 B $$ n \div 6 = 48 $$ 
 C $$ 48 \times 6 = n $$ 
 D $$ n \times 48 = 6 $$ 

",0
"Camila created some ordered pairs from corresponding terms of two different patterns. Then she plotted the ordered pairs on a graph, as shown. 
y2018_grade5_q39_img_1.png 
Which of the following describes the relationship between the corresponding terms of the two patterns? 
 A Each x-value is five times the corresponding y-value. 
 B Each y-value is five times the corresponding x-value. 
 C Each x-value is twelve more than the corresponding y-value. 
 D Each y-value is twelve more than the corresponding x-value. 

",2
"A food company packages flavor cubes used for making soup. The flavor cubes are packaged in a box that is in the shape of a rectangular prism. 
 2_1 Each flavor cube has an edge length of 1 centimeter. 
 2_2 Each box holds exactly 2 layers of flavor cubes with no gaps or spaces. 
 2_3 Each layer in the box holds 9 flavor cubes. 

What is the volume of one box of flavor cubes? 
 A 12 cubic centimeters 
 B 13 cubic centimeters 
 C 18 cubic centimeters 
 D 19 cubic centimeters 

",2
"Which of the following numbers best represents the location of point P on the number line below? 
y2015_grade6_q13_img_1.png 
 A $$-1\frac{1}{3}$$ 
 B $$-1\frac{2}{3}$$ 
 C $$-2\frac{1}{3}$$ 
 D $$-2\frac{2}{3}$$ 

",3
"This diagram shows a piece of artwork made with square tiles. 
y2022_grade3_q20_img_1.png 
What is the total area, in square feet, of the shaded part of the artwork? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2022_grade3_q20_img_2.png 
",0
"Which of these statements are true? 
Select the three correct answers. 
 A 32,974 rounded to the nearest ten is 32,970 
 B 32,974 rounded to the nearest ten is 33,000 
 C 32,974 rounded to the nearest hundred is 32,900 
 D 32,974 rounded to the nearest hundred is 33,000 
 E 32,974 rounded to the nearest thousand is 33,000 
 F 32,974 rounded to the nearest thousand is 34,000 

",1
"A student created this figure by drawing line segments and angles. 
y2022_grade4_q3_img_1.png 
Which line segments and angles did the student use to create the figure? 
Select the two correct answers. 
 A line segment PR 
 B line segment PQ 
 C line segment QS 
 D angle SPQ 
 E angle SQR 
 F angle QSR 

",1
"Carmen’s living room floor has the shape and dimensions shown in this diagram. 
y2018_grade6_q27_img_1.png 
What is the area of Carmen’s living room floor? 
 A 234 square feet 
 B 252 square feet 
 C 330 square feet 
 D 378 square feet 

",3
"This question has four parts. Be sure to label each part of your response. 
Figure JKLM is composed of triangle JKN and trapezoid KLMN, as shown. 
y2023_grade6_q14_img_1.png 
The base of figure JKLM is 15  inches in length. Line segment JN is 3 inches in length. 
A. {'element_type': 'text-plain', 'element_value': 'What is the length, in inches, of line segment NM?'} 
B. {'element_type': 'text-plain', 'element_value': 'What is the area, in square inches, of triangle JKN? Show or explain how you got your answer.'} 
C. {'element_type': 'text-plain', 'element_value': 'What is the area, in square inches, of trapezoid KLMN? Show or explain how you got your answer.'} 
D. {'element_type': 'text-plain', 'element_value': 'What is the total area, in square inches, of figure JKLM? Show or explain how you got your answer.'} 
",3
"Which pair of equations are related facts? 
 A $$54 \div 6 = n and 6 \times n = 54$$ 
 B $$54 \div n = 6 and 54 + 6 = n$$ 
 C $$n \div 2 = 12 and 12 - n = 2$$ 
 D $$2 \div 12 = n and n \times 2 = 12$$ 

",0
"A model of 1 whole is shown. 
y2021_grade4_q17_img_1.png 
Based on the model, which of these models is shaded to represent a fraction that is equivalent to $$ 1 \frac{2}{3} $$ ? 
 A y2021_grade4_q17_img_2.png 
 B y2021_grade4_q17_img_3.png 
 C y2021_grade4_q17_img_4.png 
 D y2021_grade4_q17_img_5.png 

",1
"A student drinks $$ \frac{2}{5} $$ liter of water each morning. 
Which of these is the total amount of water, in liters, the student drinks over 4 mornings? 
 A $$ \frac{6}{5} $$ liters 
 B $$ \frac{8}{5} $$ liters 
 C $$ \frac{8}{10} $$ liter 
 D $$ \frac{8}{20} $$ liter 

",1
"A student ate more than 16 ounces of cereal last week. 
Which number line best represents the number of ounces of cereal the student could have eaten last week? 
 A y2019_grade6_q2_img_1.png 
 B y2019_grade6_q2_img_2.png 
 C y2019_grade6_q2_img_3.png 
 D y2019_grade6_q2_img_4.png 

",3
"This list shows the snowfall amounts, in inches, for eight towns during a storm. 
$$ 2 \frac{1}{4} $$, $$ 1\frac{1}{2} $$, 2, $$ 2 \frac{3}{4} $$, $$ 1 \frac{1}{2} $$, $$ \frac{3}{4} $$, $$ 2 \frac{3}{4} $$, $$ 1 \frac{1}{4} $$ 
This line plot also shows some of the snowfall amounts. One of the snowfall amounts is missing from the line plot. 
Snowfall Amounts y2021_grade4_q9_img_1.png 
Which of these line plots shows all eight snowfall amounts correctly plotted? 
 A Snowfall Amounts y2021_grade4_q9_img_2.png 
 B Snowfall Amounts y2021_grade4_q9_img_3.png 
 C Snowfall Amounts y2021_grade4_q9_img_4.png 
 D Snowfall Amounts y2021_grade4_q9_img_5.png 

",1
"Jody wrote the expression shown below. 
$$\left(2 \times 3\right) + \left(2 \times 5\right)$$ 
Which of these is another way to write Jody’s expression? 
 A $$2 \times 8$$ 
 B $$4 \times 8$$ 
 C $$4 \times 15$$ 
 D $$6 \times 10$$ 

",0
"A student will estimate the value of this expression. 
$$ \frac{491}{972} + \frac{101}{299} $$ 
Which of the following is closest to the value of the expression? 
 A $$ \frac{1}{2} + \frac{1}{2} $$ 
 B $$ \frac{1}{2} + \frac{1}{3} $$ 
 C $$ \frac{4}{9} + \frac{1}{2} $$ 
 D $$ \frac{4}{9} + \frac{1}{3} $$ 

",2
"What is the value of the 7 in 472,582? 
 A 7 ten thousands 
 B 7 thousands 
 C 7 hundreds 
 D 7 tens 

",1
"Olivia’s height is 1.34 meters. What is Olivia’s height in centimeters? 
 A 0.0134 centimeter 
 B 0.134 centimeter 
 C 13.4 centimeters 
 D 134.0 centimeters 

",1
"The fraction $$\frac{1}{2}$$ is shaded on the fraction model below. 
y2015_grade4_q4_img_1.png 
Write two different fractions that are each equivalent to $$\frac{1}{2}$$. 
",1
"Wendy plotted points J and K on a coordinate plane, as shown. 
y2018_grade6_q18_img_1.png 
Wendy will plot point L so that when connected, points J, K, and L will form a right triangle. Which of the following could be the location of point L? 
 A $$ \left( −7, 1 \right) $$ 
 B $$ \left( −1, 7 \right) $$ 
 C $$ \left( 2, 4 \right) $$ 
 D $$ \left( 4, 2 \right) $$ 

",3
"During art class last week, Carmen put crayons into cups for her art teacher. She put exactly 9 crayons into each cup. 
Altogether, Carmen put more than 20 crayons, but fewer than 30 crayons, into the cups. 
Part A 
What is the total number of crayons that Carmen put into the cups? Explain your reasoning. 
Enter your answer and your explanation in the space provided. 
Part B 
Is your answer to Part A a prime number or a composite number? Explain your reasoning. 
Enter your answer and your explanation in the space provided. 
Part C 
This week, Carmen’s art teacher has a total of 28 crayons to put into cups. She wants Carmen to put the same number of crayons into each cup. 
Write all the factor pairs of 28 that show possible ways Carmen can divide 28 crayons equally to put into cups. 
Enter your answer in the space provided. 
",1
"Lisa shaded $$\frac{5}{10}$$ of the square shown below. 
y2015_grade4_q19_img_1.png 
Lisa shaded $$\frac{5}{10}$$ of the square shown below. 
 A 0.05 
 B 0.12 
 C 0.20 
 D 0.50 

",1
"Use your MCAS ruler to answer question 3. 
In your Student Answer Booklet, draw two lines that are perpendicular. 
",1
"This question has three parts. 
At the grand opening of a store, the owner gave away stickers and T-shirts to some of the customers. 
 3_1 A total of 180 customers visited the store at the grand opening. 
 3_2 Every 10th customer received a free sticker. 
 3_3 Every 25th customer received a free T-shirt. 

Part A 
What is the total number of customers who received a free sticker? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
What is the total number of customers who received a free T-shirt? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part C 
What is the total number of customers who received both a free sticker and a free T-shirt? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",3
"The ordered pair (4, 7) gives the location of a point on the coordinate plane. What is the first step to take in locating the point? 
 A Starting at the origin, move 4 units to the right. 
 B Starting at the origin, move 4 units to the left. 
 C Starting at the origin, move 4 units up. 
 D Starting at the origin, move 4 units down. 

",2
"Greta recorded the number of miles she walked each day last week on a line plot, as shown below. 
Number of Miles Walked y2015_grade4_q15_img_1.png 
How many miles in all did Greta walk last week? 
 A 8 miles 
 B 10 miles 
 C $$12rac{1}{2}$$ miles 
 D $$14rac{1}{2}$$ miles 

",1
"Which expression is equivalent to $$ \frac{7}{8} $$? 
 A $$ 7 \times 8 $$ 
 B $$ 7 \div 8 $$ 
 C $$ 8 + 7 $$ 
 D $$ 8 - 7 $$ 

",2
"Silvia filled a watering can with 3.48 liters of water. She used 40 milliliters to water her cactus plant and 150 milliliters to water her rose plant. What is the total amount of water remaining in the watering can? 
 A 158 milliliters 
 B 329 milliliters 
 C 1,580 milliliters 
 D 3,290 milliliters 

",2
"Consider this expression. 
$$ \left( 5^2 − 7 \right) + 4^3 \div 8 $$ 
What is the value of the expression? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2022_grade6_q8_img_1.png 
",3
"This question has three parts. Be sure to label each part of your response. 
A playground has a basketball court and a sandbox. The length of the sandbox is 18 feet. 
a. [{'element_id': 'a_1', 'element_type': 'number+text', 'element_value': 'The length of the basketball court is 5 times the length of the sandbox.'}, {'element_id': 'a_2', 'element_type': 'text-plain', 'element_value': 'Write an equation that can be used to find b, the length in feet of the basketball court.'}] 
b. {'element_type': 'text-plain', 'element_value': 'What is the length, in feet, of the basketball court? Show or explain how you got your answer.'} 
c. [{'element_id': 'c_1', 'element_type': 'text-plain', 'element_value': 'The length of the playground is twice the length of the basketball court and the sandbox added together.'}, {'element_id': 'c_2', 'element_type': 'text-plain', 'element_value': 'What is the total length, in feet, of the playground? Show or explain how you got your answer.'}] 
",1
"Which two fractions are equivalent? 
Select the two correct answers. 
 A $$ \frac{4}{1} $$ 
 B $$ \frac{40}{1} $$ 
 C $$ \frac{4}{10} $$ 
 D $$ \frac{4}{100} $$ 
 E $$ \frac{40}{100} $$ 

",1
"The histogram below represents the number of minutes some students studied for a geography quiz. 
Minutes Spent Studying y2016_grade6_q9_img_1.png 
Based on the histogram, what is the total number of students who studied between 11 and 25 minutes for the geography quiz? 
 A 6 
 B 14 
 C 21 
 D 33 

",3
"Ms. Ashley planned to stay at a hotel that charges $88 per night for a room and $20 per night in fees and taxes. She used this expression to calculate the total cost of staying in the hotel for n nights. 
$$ 88n + 20n $$ 
Which of the following expressions is equivalent to the expression that Ms. Ashley used? 
 A $$ 108n $$ 
 B $$ 108n^2 $$ 
 C $$ 108 + n $$ 
 D $$ 108 + n^2 $$ 

",3
"Find the quotient. 
$$ 1.33 \div 7 $$ 
 A 19 
 B 1.9 
 C 0.19 
 D 0.019 

",2
"The bar graph shows the number of children who brought lunch from home each day for four days. 
Lunch from Home y2018_grade3_q8_img_1.png 
How many more children brought lunch from home on Monday than brought lunch from home on Thursday? 
 A 12 
 B 18 
 C 22 
 D 34 

",0
"This question has four parts. Be sure to label each part of your response. 
A student uses squares and triangles to make a pattern. In each step of the pattern, the student adds 1 square and 2 triangles, as shown. 
Step 1 y2022_grade4_q15_img_1.png 
Step 2 y2022_grade4_q15_img_2.png 
Step 3 y2022_grade4_q15_img_3.png 
The student continues the pattern. 
A. {'element_type': 'number+text', 'element_value': 'What is the total number of triangles in Step 4 of the pattern?'} 
B. {'element_type': 'number+text', 'element_value': 'What is the total number of squares in Step 6 of the pattern? Explain how you know your answer is correct.'} 
C. {'element_type': 'number+text', 'element_value': 'What is the total number of triangles in Step 9 of the pattern? Explain how you can get your answer by using multiplication.'} 
D. [{'element_id': 'D_1', 'element_type': 'number+text', 'element_value': 'One step in the pattern will have a total of 64 triangles.'}, {'element_id': 'D_2', 'element_type': 'text-plain', 'element_value': 'What is the total number of squares in that step? Show or explain how you got your answer.'}] 
",1
"The Walker family drove 362 miles. 
What is 362 rounded to the nearest hundred? 
 A 300 
 B 360 
 C 370 
 D 400 

",0
"On Saturday, a gymnast walked a distance of x miles. On Sunday, the gymnast walked half the distance that he walked on Saturday. 
Which expression represents the total number of miles the gymnast walked on Saturday and Sunday? 
 A $$ x - \frac{x}{2} $$ 
 B $$ x + \frac{x}{2} $$ 
 C $$ \frac{x-x}{2} $$ 
 D $$ \frac{x+x}{2} $$ 

",3
"A farmer is planting carrot seeds and pepper seeds in his garden. For every 60 carrot seeds the farmer plants, he plants 12 pepper seeds. 
Based on this information, which of the following statements is true? 
 A The ratio of pepper seeds to carrot seeds is 60:12 because 60 pepper seeds are planted for every 12 carrot seeds. 
 B The ratio of pepper seeds to carrot seeds is 60:12 because there are always 48 fewer carrot seeds planted than pepper seeds. 
 C The ratio of pepper seeds to carrot seeds is 12:60 because 12 pepper seeds are planted for every 60 carrot seeds. 
 D The ratio of pepper seeds to carrot seeds is 12:60 because there are always 48 fewer pepper seeds planted than carrot seeds. 

",3
"A library card is in the shape of a rectangle. The library card and its side lengths are shown. 
y2021_grade3_q16_img_1.png 
Which number sentence can be used to find the area, in square centimeters, of the library card? 
 A $$ 5 + 8 = \square $$ 
 B $$ 5 \times 8 = \square $$ 
 C $$ 5 + 8 + 5 + 8 = \square $$ 
 D $$ 5 \times 8 \times 5 \times 8 = \square $$ 

",0
"Write this number in standard form. 
sixty-three and five hundred forty-six thousandths 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2022_grade5_q6_img_1.png 
",2
"Avery put 16 pictures into 2 groups. She put the same number of pictures into each group. 
Which equation can be used to find p, the total number of pictures in each group? 
 A $$ 16 + 2 = p $$ 
 B $$ 16 \times 2 = p $$ 
 C $$ 16 \div 2 = p $$ 
 D $$ 16 - 2 = p $$ 

",0
"Which of these shows only multiples of the number 7? 
 A 1, 7, 14, 21 
 B 7, 17, 27, 37 
 C 7, 14, 21, 28 
 D 14, 21, 28, 36 

",1
"Which of these statements are correct? 
Select the three correct answers. 
 A $$ 36 \div p = 4 $$ has a related multiplication fact of $$ p \times 4 = 36 $$. 
 B $$ 36 \div p = 4 $$ has a related multiplication fact of $$ 36 \times p = 4 $$. 
 C $$ s \div 7 = 5 $$ has a related multiplication fact of $$ s \times 5 = 7 $$. 
 D $$ s \div 7 = 5 $$ has a related multiplication fact of $$ 7 \times 5 = s $$. 
 E $$ 72 \div 12 $$ = a has a related multiplication fact of $$ a \times 12 = 72 $$. 
 F $$ 72 \div 12 = a $$ has a related multiplication fact of $$ a \times 72 = 12 $$. 

",1
"The distances, in miles, that seven students live from school are shown. 
$$ 1 \frac{1}{8}, 1 \frac{1}{8}, \frac{3}{4}, \frac{7}{8}, \frac{3}{4}, \frac{1}{8}, \frac{3}{8} $$ 
Which of the following line plots shows the distances the seven students live from school? 
 A Distances from School y2019_grade5_q15_img_1.png 
 B Distances from School y2019_grade5_q15_img_2.png 
 C Distances from School y2019_grade5_q15_img_3.png 
 D Distances from School y2019_grade5_q15_img_4.png 

",2
"The recipe on a box of pancake mix tells how many cups of pancake mix are needed to make different numbers of pancakes, as shown in the table below. 
Pancake Recipe y2016_grade4_q16_img_1.png 
Based on the information in the table, how many pancakes can be made with 6 cups of pancake mix? 
 A 39 
 B 40 
 C 46 
 D 48 

",1
"What value of x makes this equation true? 
$$ \frac{7}{10} = \frac{x}{100} $$ 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade4_q12_img_1.png 
",1
"Which of these figures has the same area as a rectangle that has a length of 6 inches and a width of 5 inches? 
 A y2018_grade3_q10_img_1.png 
 B y2018_grade3_q10_img_2.png 
 C y2018_grade3_q10_img_3.png 
 D y2018_grade3_q10_img_4.png 

",0
"A group of friends are going to eat lunch in the cafeteria. 
 2_1 At the cafeteria, a boxed lunch costs $7. 
 2_2 Each friend in the group will buy a boxed lunch. 

Which of these could be the total cost to buy boxed lunches for all the friends in the group? 
 A $62 
 B $84 
 C $93 
 D $97 

",1
"Jackie’s piano lesson starts at the time shown on this clock. 
y2018_grade3_q21_img_1.png 
Which clock also shows the time Jackie’s piano lesson starts? 
 A y2018_grade3_q21_img_2.png 
 B y2018_grade3_q21_img_3.png 
 C y2018_grade3_q21_img_4.png 
 D y2018_grade3_q21_img_5.png 

",0
"Kevin has 54 toy cars. He put all of them into rows of 6 cars each. 
How many rows of toy cars does Kevin have? 
 A 6 
 B 7 
 C 8 
 D 9 

",0
"There are 720 students at a school. All the students at the school are going on a field trip to a science museum. The students will ride school buses to the museum. Each bus holds 60 students when completely full. 
Part A 
What is the least number of buses needed to take all the students from the school to the science museum? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Write an equation to represent the problem you solved in Part A. 
Enter your equation in the space provided. Enter only your equation. 
Part C 
The school can also use smaller buses to take the students to the museum. Each smaller bus holds 50 students when completely full. 
What is the least number of smaller buses needed to take all the students from the school to the science museum? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",2
"Robin reads 5 pages of a book in 4 minutes. Based on this rate, what is the total number of minutes it will take Robin to read 200 pages? 
 A 100 minutes 
 B 160 minutes 
 C 200 minutes 
 D 250 minutes 

",3
"This question has three parts. Be sure to label each part of your response. 
A city planner is creating designs for two dog parks. 
A. [{'element_id': 'A_1', 'element_type': 'text-plain', 'element_value': 'The city planner is using a coordinate plane to create the design for the first park. The park will be in the shape of a rectangle. These four points represent the corners of the park.'}, {'element_id': 'A_2', 'element_type': 'text-plain', 'element_list': [{'element_id': 'A_2_1', 'element_type': 'text+math_expression', 'element_value': 'point A: $$ \\left( 4, 1 \\right) $$ '}, {'element_id': 'A_2_2', 'element_type': 'text+math_expression', 'element_value': 'point B: $$ \\left( 4, -3 \\right) $$ '}, {'element_id': 'A_2_3', 'element_type': 'text+math_expression', 'element_value': 'point C: $$ \\left( -2, -3 \\right) $$ '}, {'element_id': 'A_2_4', 'element_type': 'text+math_expression', 'element_value': 'point D: $$ \\left( -2, 1 \\right) $$ '}]}, {'element_id': 'A_3', 'element_type': 'text-plain', 'element_value': 'On the coordinate plane provided in your answer space, plot the four points and then connect them to create the rectangle.'}] 
y2021_grade6_q6_img_1.png 
B. {'element_type': 'text-plain', 'element_value': 'What are the length and the width, in units, of the rectangle you created in Part A to represent the park? Show or explain how you got your answer.'} 
C. [{'element_id': 'C_1', 'element_type': 'text-plain', 'element_value': 'The city planner is using another coordinate plane to create the design for the second park.'}, {'element_id': 'C_2', 'element_type': 'text-plain', 'element_list': [{'element_id': 'C_2_1', 'element_type': 'text-plain', 'element_value': 'The perimeter of the second park will be the same as the perimeter of the first park.'}, {'element_id': 'C_2_2', 'element_type': 'text+math_expression', 'element_value': 'One corner of the second park is represented by the point $$ \\left( 1, −2 \\right) $$ .'}, {'element_id': 'C_2_3', 'element_type': 'text-plain', 'element_value': 'The second park is in the shape of a square.'}]}, {'element_id': 'C_3', 'element_type': 'text-plain', 'element_value': 'What could be the coordinates of the other three corners of the second park? Show or explain how you got your answer.'}] 
",3
"This question has two parts. 
A student wrote some expressions using the numbers 3, 7, and 12. 
Part A 
The student wrote the word expression shown in this box. 
$$ \boxed{ \space 7 times the difference of 12 and 3 \space } $$ 
Which of the following numerical expressions is equivalent to the student’s word expression? 
 A $$ 7 \times 12 − 3 $$ 
 B $$ 12 − 3 \times 7 $$ 
 C $$ \left( 7 \times 12 \right) − 3 $$ 
 D $$ \left( 12 − 3 \right) \times 7 $$ 

Part B 
The student wrote this numerical expression. 
$$ \left( 12 + 7 \right) \div 3 $$ 
Which of the following word expressions is equivalent to the student’s numerical expression? 
 A $$ \frac{1}{3} $$ the sum of 12 and 7 
 B 3 divided by the sum of 12 and 7 
 C $$ \frac{1}{3} $$ divided by the sum of 12 and 7 
 D 12 added to the quotient of 7 and 3 

",2
"A rectangular prism is shown below. 
 2_1 The volume is 96 cubic centimeters. 
 2_2 The height is 6 centimeters. 
 2_3 The width is 2 centimeters. 

y2015_grade5_q14_img_1.png 
What is the length of the rectangular prism? 
 A 6 cm 
 B 8 cm 
 C 12 cm 
 D 32 cm 

",2
"A pumpkin patch has a width of 432 inches. What is the width of the pumpkin patch in yards? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",3
"A carpenter measured the lengths, in inches, of some pieces of wood. The lengths are shown in this line plot. 
Wood Pieces y2019_grade4_q8_img_1.png 
The carpenter collected all the pieces of wood with a length of $$ 9 \frac{3}{8} $$ inches. Then he placed those pieces end to end in a straight line. 
What is the total length of the pieces of wood the carpenter placed in a straight line? 
 A $$ 17 \frac{1}{8} $$ inches 
 B $$ 18 \frac{1}{8} $$ inches 
 C $$ 27 \frac{1}{8} $$ inches 
 D $$ 28 \frac{1}{8} $$ inches 

",1
"Which of these shapes is both a rhombus and a rectangle? 
 A y2018_grade3_q12_img_1.png 
 B y2018_grade3_q12_img_2.png 
 C y2018_grade3_q12_img_3.png 
 D y2018_grade3_q12_img_4.png 

",0
"A parent bought equal amounts of blue cloth and yellow cloth to make a costume. The parent used $$ \frac{3}{6} $$ of the blue cloth and $$ \frac{4}{12} $$ of the yellow cloth. 
Which of these number sentences correctly compare the fractions $$ \frac{3}{6} $$ and $$ \frac{4}{12} $$ ? 
Select the two correct answers. 
 A $$ \frac{3}{6} > \frac{4}{12} $$ 
 B $$ \frac{3}{6} < \frac{4}{12} $$ 
 C $$ \frac{4}{12} = \frac{3}{6} $$ 
 D $$ \frac{4}{12} > \frac{3}{6} $$ 
 E $$ \frac{4}{12} < \frac{3}{6} $$ 

",1
" 
 A y2019_grade3_q3_img_1.png 
 B y2019_grade3_q3_img_2.png 
 C y2019_grade3_q3_img_3.png 
 D y2019_grade3_q3_img_4.png 

",0
"A zookeeper weighed some monkeys and recorded their weights, in pounds, on this line plot. 
Weights of Monkeys y2022_grade5_q12_img_1.png 
What is the difference, in pounds, between the monkey with the greatest weight and the monkey with the least weight? 
 A $$ 1 \frac{3}{4} $$ 
 B $$ 2 \frac{1}{4} $$ 
 C $$ 2 \frac{1}{2} $$ 
 D 3 

",2
