Question,label
"This question has four parts. 
The floor of Sophia’s bathroom is in the shape of a rectangle. She covered the floor with square tiles, as shown. 
y2018_grade5_q25_img_1.png 
Part A 
What is the width, in feet, of the floor? 
Enter your answer in the space provided. 
Part B 
Write an equation that can be used to find s, the area in square feet of the floor. 
Enter your equation in the space provided. 
Part C 
Use your equation from Part B to find s, the area in square feet of the floor. Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part D 
Sophia bought a rug. The rug covers $$ \frac{2}{3} $$ of the floor. What is the area, in square feet, of the rug? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",2
"This circle is divided into equal parts. 
y2021_grade3_q6_img_1.png 
What fraction of the area of the whole circle is one part? 
 A $$ \frac{1}{1} $$ 
 B $$ \frac{6}{1} $$ 
 C $$ \frac{1}{6} $$ 
 D $$ \frac{6}{6} $$ 

",0
"Ms. Ashley planned to stay at a hotel that charges $88 per night for a room and $20 per night in fees and taxes. She used this expression to calculate the total cost of staying in the hotel for n nights. 
$$ 88n + 20n $$ 
Which of the following expressions is equivalent to the expression that Ms. Ashley used? 
 A $$ 108n $$ 
 B $$ 108n^2 $$ 
 C $$ 108 + n $$ 
 D $$ 108 + n^2 $$ 

",3
"Which of these is true? 
 A $$ \frac{1}{12} \times 7 = \frac{7}{12} $$ 
 B $$ \frac{1}{12} \times 7 = \frac{12}{7} $$ 
 C $$ \frac{1}{12} \times 7 = \frac{7}{84} $$ 
 D $$ \frac{1}{12} \times 7 = \frac{84}{7} $$ 

",1
"The coach of a soccer team recorded the number of goals the team scored in each game last season. The coach determined the measures of center for the data. 
Which of the following statistics are measures of center for the data? 
Select the three correct answers. 
 A the mean number of goals 
 B the median number of goals 
 C the maximum number of goals 
 D the mode of the number of goals 
 E the range of the number of goals 
 F the interquartile range of the number of goals 

",3
"Vivienne bought 6 packages of cheese for a party. Each package of cheese weighs 8 ounces. 
What is the total weight, in pounds, of the cheese Vivienne bought for the party? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2023_grade5_q16_img_1.png 
",2
"This table shows the number of people who went to the school play on three different days. 
School Play y2017_grade3_q2_img_1.png 
Part A 
Round to the nearest ten the number of people who went to the school play on each of the three days. Show or explain how you got each of your answers. 
Enter your answers and your work or explanation in the space provided. 
Part B 
Isaac is rounding the three numbers in the table to the nearest hundred. He thinks two of the numbers will be the same after they are rounded. Show or explain why Isaac’s reasoning is correct. 
Enter your work or explanation in the space provided. 
",0
"Which of these shapes has the same number of angles as a rhombus? 
 A triangle 
 B hexagon 
 C pentagon 
 D rectangle 

",0
"Charlotte added 550 milliliters of orange juice to 500 milliliters of pineapple juice to make fruit punch. 
What is the total amount of fruit punch, in liters, that Charlotte made? 
 A 1.0 
 B 1.5 
 C 1.05 
 D 1.005 

",2
"A jeweler sells rings in boxes. 
 2_1 Each box is in the shape of a cube. 
 2_2 The edge length of each box is $$ \frac{1}{6} $$ foot. 

The boxes are stacked in a container so that the container is completely full. The container is in the shape of a right rectangular prism, as shown. 
y2023_grade6_q5_img_1.png 
Which of the following expressions can be used to find the volume, in cubic feet, of the container? 
 A $$ 6^2 \times 18 $$ 
 B $$ 6^3 \times 18 $$ 
 C $$ \left( \frac{1}{6} \right) ^2 \times 18 $$ 
 D $$ \left( \frac{1}{6} \right) ^3 \times 18 $$ 

",3
"Which of these number lines shows a point that represents the location of $$ \frac{10}{6} $$ ? 
 A y2021_grade3_q15_img_1.png 
 B y2021_grade3_q15_img_2.png 
 C y2021_grade3_q15_img_3.png 
 D y2021_grade3_q15_img_4.png 

",0
"Which of these fractions is equivalent to 0.3? 
 A $$ \frac{1}{3} $$ 
 B $$ \frac{1}{30} $$ 
 C $$ \frac{3}{10} $$ 
 D $$ \frac{3}{100} $$ 

",1
"Which pair of equations are related facts? 
 A $$54 \div 6 = n and 6 \times n = 54$$ 
 B $$54 \div n = 6 and 54 + 6 = n$$ 
 C $$n \div 2 = 12 and 12 - n = 2$$ 
 D $$2 \div 12 = n and n \times 2 = 12$$ 

",0
"A number is shown. 
15.837 
Which of the following shows the number rounded to the nearest hundredth? 
 A 15.8 
 B 15.9 
 C 15.83 
 D 15.84 

",2
"A pumpkin patch has a width of 432 inches. What is the width of the pumpkin patch in yards? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",3
"Anton cut a large piece of cloth into small rectangles. Each small rectangle has the same area. The area of each small rectangle is $$\frac{1}{8}$$ the area of the large piece. 
How many small rectangles did Anton cut the large piece of cloth into? 
 A 1 
 B 7 
 C 8 
 D 9 

",0
"What is the missing number that makes the number sentence below true? 
$$165 + \boxed{?} = 214$$ 
 A 49 
 B 51 
 C 169 
 D 379 

",0
"Amy’s house has a porch that is covered with 1-square-foot tiles. The porch is in the shape of a rectangle, as shown below. 
y2016_grade3_q10_img_1.png 
Amy counted the tiles to find the area of the porch. 
Which of these is another way Amy could find the area, in square feet, of the porch? 
 A $$\left(4 + 3\right) + \left(4 + 3\right)$$ 
 B $$\left(4 \times 3\right) + \left(4 \times 3\right)$$ 
 C $$4 + 3$$ 
 D $$4 \times 3$$ 

",0
"Nick ran a race in 14.56 seconds. Casey ran the race in 14.58 seconds. 
At which place value are Nick’s and Casey’s race times different? 
 A tens 
 B ones 
 C tenths 
 D hundredths 

",1
"Find the sum. 
$$ \frac{6}{100} + \frac{3}{10} $$ 
 A $$ \frac{36}{100} $$ 
 B $$ \frac{9}{110} $$ 
 C $$ \frac{63}{110} $$ 
 D $$ \frac{36}{200} $$ 

",1
"Chas drew a number line to show equal fractions, as shown below. 
y2016_grade3_q3_img_1.png 
Chas will write a fraction equal to $$\frac{1}{2}$$ to replace the $$\bigstar$$. Which of these fractions should he write to replace the $$\bigstar$$? 
 A $$\frac{1}{6}$$ 
 B $$\frac{2}{6}$$ 
 C $$\frac{3}{6}$$ 
 D $$\frac{4}{6}$$ 

",0
"What is the value of y in this equation? 
$$ 6y − 18 = 42 $$ 
 A 0 
 B 4 
 C 10 
 D 12 

",3
"This question has two parts. 
Part A 
A green rug is in the shape of a square, as shown. 
y2019_grade3_q6_img_1.png 
What is the perimeter, in feet, of the green rug? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
A blue rug is in the shape of a rectangle. The blue rug has the same perimeter as the green rug from Part A, but it has a different length and a different width. 
What could be the length and width, in feet, of the blue rug? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",0
"This table shows the numbers of different types of sandwiches a restaurant sold for lunch. 
Lunch Sandwiches Sold y2023_grade3_q9_img_1.png 
Which picture graph shows the information in the table? Be sure to use the key. 
y2023_grade3_q9_img_2.png 
 A Lunch Sandwiches Sold y2023_grade3_q9_img_3.png 
 B Lunch Sandwiches Sold y2023_grade3_q9_img_4.png 
 C Lunch Sandwiches Sold y2023_grade3_q9_img_5.png 
 D Lunch Sandwiches Sold y2023_grade3_q9_img_6.png 

",0
"Ayanna lives 0.67 mile from a school. Kellen lives farther from the school than Ayanna does. 
Which of these could be the distance Kellen lives from the school? 
 A 0.59 mile 
 B 0.74 mile 
 C 0.48 mile 
 D 0.61 mile 

",1
"This question has four parts. Be sure to label each part of your response. 
A student had 30 tickets to use at a carnival. The numbers of tickets needed to go on some rides and play some games at the carnival are shown in this table. 
Carnival Tickets y2019_grade6_q8_img_1.png 
A. [{'element_id': 'a_1', 'element_type': 'number+text', 'element_value': 'The student played one game of ball throw and rode the bumper cars one time. She used a total of 9 tickets for these two activities.'}, {'element_id': 'a_2', 'element_type': 'text-plain', 'element_value': 'Write an equation that can be used to find t, the number of tickets needed to ride the bumper cars.'}] 
B. {'element_type': 'text-plain', 'element_value': 'Solve the equation you wrote in Part A to find t, the number of tickets needed to ride the bumper cars. Show or explain how you got your answer.'} 
C. [{'element_id': 'c_1', 'element_type': 'number+text', 'element_value': 'The student used a total of 15 tickets for rides on the Ferris wheel. How many times did she ride the Ferris wheel?'}, {'element_id': 'c_2', 'element_type': 'text-plain', 'element_value': 'Write and solve an equation that can be used to find r, the number of times the student rode the Ferris wheel.'}] 
D. [{'element_id': 'd_1', 'element_type': 'number+text', 'element_value': 'The student used 24 of her 30 tickets. In order to play one ring toss game and ride the roller coaster one time, she needed to purchase additional tickets to use with the tickets she had left. The student spent $2.60 on the additional tickets she needed.'}, {'element_id': 'd_2', 'element_type': 'text-plain', 'element_value': 'What was the cost, in dollars, of each additional ticket? Show or explain how you got your answer.'}] 
",3
"A theater has a total of 750 seats. 
 2_1 There are 30 rows of seats in the theater. 
 2_2 Each row has the same number of seats. 

What is the total number of seats in each row of the theater? 
 A 21 
 B 23 
 C 25 
 D 27 

",3
"When rounded to the nearest thousand, the number of people who attended a concert is 18,000. 
Which of the following could be the number of people who attended the concert? 
 A 17,264 
 B 17,428 
 C 18,135 
 D 18,526 

",1
"All of the benches in a park are red or blue. The ratio of red benches to blue benches in the park is 3 : 4. 
Based on this information, which of the following statements is true? 
 A For every 4 benches in the park, 3 are red. 
 B For every 7 benches in the park, 4 are red. 
 C For every 3 red benches in the park, there are 4 blue benches. 
 D For every 3 red benches in the park, there are 7 blue benches. 

",3
"A freight train traveled 144 miles in 6 hours. At what rate, in miles per hour, did the train travel? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",3
"This question has two parts. 
A class is studying the attributes of shapes. 
Part A 
One student drew a rhombus. 
Which of the following statements about rhombuses is true? 
 A All rhombuses are rectangles, but only some rhombuses are squares. 
 B All rhombuses are quadrilaterals, but only some rhombuses are squares. 
 C All rhombuses are squares, but only some rhombuses are parallelograms. 
 D All rhombuses are quadrilaterals, but only some rhombuses are parallelograms. 

Part B 
Another student drew a shape with these attributes: 
 9_1 4 sides 
 9_2 all sides equal in length 
 9_3 no right angles 

Which of the following mathematical names could describe the student’s shape? 
Select the three correct answers. 
 A quadrilateral 
 B parallelogram 
 C rectangle 
 D rhombus 
 E square 

",2
What is the value of $9^3 + 3(9^2) + 3(9) + 1$?,3
"A book club has 36 members. There are 24 boys and 12 girls in the club. What is the ratio of the number of boys in the club to the number of girls in the club? 
 A $$ 12:24 $$ 
 B $$ 24:12 $$ 
 C $$ 24:36 $$ 
 D $$ 36:24 $$ 

",3
"Which of these fractions are equivalent to $$ \frac{3}{6} $$ ? 
Select the three correct answers. 
 A $$ \frac{1}{2} $$ 
 B $$ \frac{2}{3} $$ 
 C $$ \frac{6}{3} $$ 
 D $$ \frac{2}{4} $$ 
 E $$ \frac{3}{8} $$ 
 F $$ \frac{4}{8} $$ 

",0
"Consider this inequality. 
$$ 2x + 5.5 < 20 $$ 
Select two values of x that would make the inequality true. 
 A $$ \frac{9}{4} $$ 
 B $$ \frac{19}{2} $$ 
 C 5 
 D 7.25 
 E 8.5 

",3
"This figure is made up of two right rectangular prisms. 
y2018_grade5_q9_img_1.png 
What is the total volume, in cubic feet, of the figure? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",2
"The value of the 7 in 27,459 is how many times the value of the 7 in 40,735? 
",2
"Mr. Felton will use exactly 42 feet of fencing to surround a garden that is in the shape of a rectangle. His garden has a length of 12 feet. The equation below represents the perimeter of Mr. Felton’s garden. 
$$ w + w + 12 + 12 = 42 $$ 
What is $$w$$, the width, in feet, of Mr. Felton’s garden? 
Enter your answer in the box. 
",1
"This question has four parts. Be sure to label each part of your response. 
A student uses squares and triangles to make a pattern. In each step of the pattern, the student adds 1 square and 2 triangles, as shown. 
Step 1 y2022_grade4_q15_img_1.png 
Step 2 y2022_grade4_q15_img_2.png 
Step 3 y2022_grade4_q15_img_3.png 
The student continues the pattern. 
A. {'element_type': 'number+text', 'element_value': 'What is the total number of triangles in Step 4 of the pattern?'} 
B. {'element_type': 'number+text', 'element_value': 'What is the total number of squares in Step 6 of the pattern? Explain how you know your answer is correct.'} 
C. {'element_type': 'number+text', 'element_value': 'What is the total number of triangles in Step 9 of the pattern? Explain how you can get your answer by using multiplication.'} 
D. [{'element_id': 'D_1', 'element_type': 'number+text', 'element_value': 'One step in the pattern will have a total of 64 triangles.'}, {'element_id': 'D_2', 'element_type': 'text-plain', 'element_value': 'What is the total number of squares in that step? Show or explain how you got your answer.'}] 
",1
"Judy spent $$\frac{1}{2}$$ of her savings on a bicycle and $$\frac{2}{5}$$ of her savings on a helmet. What is the total fraction of her savings that Judy spent on a bicycle and a helmet? 
",2
"A baker weighed four batches of cookie dough. The weights of the batches are shown. 
 2_1 2 pounds 
 2_2 46 ounces 
 2_3 3 pounds 
 2_4 26 ounces 

Which of the these lists shows the weights in order from least to greatest value? 
 A 26 ounces, 2 pounds, 46 ounces, 3 pounds 
 B 26 ounces, 46 ounces, 2 pounds, 3 pounds 
 C 2 pounds, 3 pounds, 26 ounces, 46 ounces 
 D 2 pounds, 26 ounces, 3 pounds, 46 ounces 

",2
"There are 144 pages in a book. Conner will read 16 pages of the book each night. Which equation can be used to find t, the total number of nights it will take Conner to read the entire book? 
 A $$ 144 \div 16 = t $$ 
 B $$ 144 \times t = 16 $$ 
 C $$ 16 \times 144 = t $$ 
 D $$ t \div 16 = 144 $$ 

",2
"A student will paint the outside of a gift box that is in the shape of a rectangular prism. She will use this net to determine the surface area of the gift box. 
y2022_grade6_q20_img_1.png 
What is the total surface area, in square inches, of the gift box? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2022_grade6_q20_img_2.png 
",3
"A volleyball team played twenty games this season. This list of data shows the number of people in attendance at each game. 
$$ \boxed{ \begin{aligned} &36, 37, 18, 20, 42, \newline &43, 37, 41, 45, 27, \newline &38, 29, 30, 27, 46, \newline &47, 40, 19, 35, 23 \end{aligned} } $$ 
Which of the following histograms represents the data? 
 A Volleyball Game Attendance y2021_grade6_q8_img_1.png 
 B Volleyball Game Attendance y2021_grade6_q8_img_2.png 
 C Volleyball Game Attendance y2021_grade6_q8_img_3.png 
 D Volleyball Game Attendance y2021_grade6_q8_img_4.png 

",3
"Which of these number lines has a point that represents where $$ \frac{11}{8} $$ is located? 
 A y2019_grade3_q16_img_1.png 
 B y2019_grade3_q16_img_2.png 
 C y2019_grade3_q16_img_3.png 
 D y2019_grade3_q16_img_4.png 

",0
"Camila counted by 8s starting at 0. 
Which of these statements is true? 
 A All of the numbers Camila counted were odd. 
 B All of the numbers Camila counted were even. 
 C All of the numbers Camila counted ended in 2, 4, or 8. 
 D Some of the numbers Camila counted were even, and some were odd. 

",0
"A farmer is planting carrot seeds and pepper seeds in his garden. For every 60 carrot seeds the farmer plants, he plants 12 pepper seeds. 
Based on this information, which of the following statements is true? 
 A The ratio of pepper seeds to carrot seeds is 60:12 because 60 pepper seeds are planted for every 12 carrot seeds. 
 B The ratio of pepper seeds to carrot seeds is 60:12 because there are always 48 fewer carrot seeds planted than pepper seeds. 
 C The ratio of pepper seeds to carrot seeds is 12:60 because 12 pepper seeds are planted for every 60 carrot seeds. 
 D The ratio of pepper seeds to carrot seeds is 12:60 because there are always 48 fewer pepper seeds planted than carrot seeds. 

",3
"Which fraction model is shaded to show the product of this expression? 
$$ 4 \times \frac{1}{3} $$ 
y2022_grade4_q20_img_1.png 
 A y2022_grade4_q20_img_2.png 
 B y2022_grade4_q20_img_3.png 
 C y2022_grade4_q20_img_4.png 
 D y2022_grade4_q20_img_5.png 

",1
"This drawing shows how a builder used both carpet and tile to cover the floor of a room with no gaps or overlaps. 
y2023_grade3_q13_img_1.png 
Which expression can be used to find the total area, in square meters, of the floor of the room? 
 A $$ \left( 2 + 7 \right) \times \left( 3 + 7 \right) $$ 
 B $$ \left( 4 \times 3 \right) + \left( 3 \times 2 \right) $$ 
 C $$ \left( 5 \times 2 \right) \times \left( 2 \times 3 \right) $$ 
 D $$ \left( 3 \times 7 \right) + \left( 2 \times 7 \right) $$ 

",0
"Diego solved math problems each day for one week. 
 2_1 On the first day, he solved 10 math problems. 
 2_2 On the second day, he solved 15 math problems. 
 2_3 On the third day, he solved 20 math problems. 

Each day, Diego continued to solve 5 more math problems than the day before. On which day did he solve 35 math problems? 
 A the fourth day 
 B the fifth day 
 C the sixth day 
 D the seventh day 

",1
"This question has four parts. Be sure to label each part of your response. 
Two football games were played at a stadium on the same day. 
A. [{'element_id': 'A_1', 'element_type': 'text+math_expression', 'element_value': 'At the start of the first game, $$ \\frac{3}{4} $$ of the stadium’s seats were filled with people. At the end of the game, $$ \\frac{2}{3} $$ of those seats remained filled.'}, {'element_id': 'A_2', 'element_type': 'text-plain', 'element_value': 'Write an equation that can be used to determine p, the fraction of the stadium’s seats that remained filled with people at the end of the first game.'}] 
B. {'element_type': 'text-plain', 'element_value': 'What fraction of the stadium’s seats remained filled with people at the end of the first game?'} 
C. [{'element_id': 'C_1', 'element_type': 'text+math_expression', 'element_value': 'The stadium has 5,000 seats. At the end of the second game, $$ \\frac{2}{5} $$ of the seats were filled with people.'}, {'element_id': 'C_2', 'element_type': 'text-plain', 'element_value': 'What was the total number of seats that were filled with people at the end of the second game? Show or explain how you got your answer.'}] 
D. [{'element_id': 'D_1', 'element_type': 'text+math_expression', 'element_value': 'Workers at the stadium gave posters to $$ \\frac{1}{4} $$ of the people who were in their seats when the second game ended.'}, {'element_id': 'D_2', 'element_type': 'text-plain', 'element_value': 'What was the total number of people who received posters? Show or explain how you got your answer.'}] 
",2
"What is the value of this expression when $$ b = 4 $$? 
$$ 15 − 3 \left( b \right) $$ 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2023_grade6_q4_img_1.png 
",3
"This question has three parts. Be sure to label each part of your response. 
This table shows the length, in kilometers, of each trail in a park. 
Park Trails y2019_grade4_q3_img_1.png 
A. {'element_type': 'text-plain', 'element_value': 'Which trail has the shortest length?'} 
B. {'element_type': 'text-plain', 'element_value': 'List the trails in order of length from shortest to longest.'} 
C. {'element_type': 'text-plain', 'element_value': 'Which trail has a length closest to the length of the Blue Trail? Show or explain how you got your answer.'} 
",1
"Alyssa is solving this equation. 
$$ 56 \div 7 = n $$ 
Which of these could Alyssa use to find the value of n? 
 A $$ 7 \div 56 = n $$ 
 B $$ 7 \times 56 = n $$ 
 C $$ n \div 7 = 56 $$ 
 D $$ n \times 7 = 56 $$ 

",0
"The post office sells pages of stamps. Each page has the same number of stamps. One page of stamps is shown. 
y2019_grade3_q7_img_1.png 
Christa bought 6 pages of stamps. How many stamps did Christa buy in all? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2019_grade3_q7_img_2.png 
",0
"A class of 29 students is taking a field trip to the zoo. Each ticket to the zoo costs $15. 
Which of these expressions can be used to find the total cost, in dollars, of the tickets to the zoo? 
 A $$\left(29 + 10\right) + \left(29 + 5\right)$$ 
 B $$\left(29 \times 10\right) + \left(29 \times 5\right)$$ 
 C $$\left(29 + 10\right) \times \left(29 + 5\right)$$ 
 D $$\left(29 \times 10\right) \times \left(29 \times 5\right)$$ 

",1
"This table shows the relationship between the number of pies sold at a farm and the total profit made, in dollars, from the pies sold at the farm. 
Profit Made from Pies Sold y2017_grade6_q5_img_1.png 
Part A 
Based on the table, what is the profit made, in dollars, from each pie sold at the farm? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Write an equation that can be used to find $$p$$, the total profit made, in dollars, when $$n$$ pies are sold at the farm. 
Enter your equation in the space provided. 
Part C 
Use the equation you wrote in Part B to calculate the profit made, in dollars, when 15 pies are sold at the farm. Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part D 
One day, the farm made a profit of $144 from the pies sold. How many pies were sold at the farm on that day? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",3
"Which sentence correctly compares the fractions $$ \frac{2}{8} $$ and $$ \frac{2]{4} $$ ? 
 A The fraction $$ \frac{2}{8} $$ is equal to $$ \frac{2]{4} $$ because both fractions have the same numerator. 
 B The fraction $$ \frac{2]{4} $$ is equal to $$ \frac{2}{8} $$ because both fractions are equivalent to the fraction $$ \frac{1}{2} $$. 
 C The fraction $$ \frac{2}{8} $$ is greater than $$ \frac{2]{4} $$ because both fractions have the same numerator, and eighths are larger than fourths. 
 D The fraction $$ \frac{2]{4} $$ is greater than $$ \frac{2}{8} $$ because both fractions have the same numerator, and fourths are larger than eighths. 

",0
"April, June, September, and November each have 30 days. How many days are in the 4 months altogether? 
 A 34 
 B 70 
 C 120 
 D 136 

",0
"This question has four parts. Be sure to label each part of your response. 
A student created two number patterns, Pattern X and Pattern Y. 
A. {'element_type': 'number+text', 'element_value': 'Pattern X starts with the number 2 and follows the rule ""Add 3."" Starting with 2, write the first four numbers of Pattern X.'} 
B. {'element_type': 'number+text', 'element_value': 'Pattern Y starts with the number 13 and follows the rule ""Subtract 3."" Starting with 13, write the first four numbers of Pattern Y.'} 
C. {'element_type': 'text-plain', 'element_value': 'Write four coordinate pairs in the form (X, Y) for the first four corresponding terms in Pattern X and Pattern Y.'} 
D. {'element_type': 'text-plain', 'element_value': 'On the coordinate plane provided in your answer space, plot your four coordinate pairs from Part C.'} 
y2021_grade5_q4_img_1.png 
",2
"An index card is cut into 2 equal parts. 
What fraction of the total area of the index card is one part? 
 A $$ \frac{1}{1} $$ 
 B $$ \frac{2}{1} $$ 
 C $$ \frac{1}{2} $$ 
 D $$ \frac{2}{2} $$ 

",0
"This question has three parts. 
This diagram shows the floors of a hallway and a closet. 
y2022_grade3_q15_img_1.png 
The hallway floor is covered with square tiles, with no gaps or overlaps. Each tile has a side length of 1 foot. 
Part A 
What is the area, in square feet, of the hallway floor? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
The closet floor is in the shape of a rectangle with a length of 3 feet and a width of 4 feet. 
Write an equation that can be used to find A, the area, in square feet, of the closet floor. 
Enter your equation in the space provided. 
Part C 
Explain how to find the total area, in square feet, of the hallway floor and the closet floor. Be sure to include the total area in your answer. 
Enter your answer and your work or explanation in the space provided. 
",0
"The owner of a new store is printing 7,520 coupons. The coupons will be sent to 32 locations. Each location will receive the same number of coupons. What is the total number of coupons each location will receive? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",2
"Beatriz hiked on Saturday and Sunday. 
 2_1 She hiked a distance of $$ 3 \frac{3}{5} $$ miles on Saturday. 
 2_2 She hiked a distance of $$ 2 \frac{2}{3} $$ miles on Sunday. 

What is the total distance Beatriz hiked on both days? 
 A $$ 5 \frac{1}{5} $$ miles 
 B $$ 5 \frac{5}{8} $$ miles 
 C $$ 6 \frac{2}{3} $$ miles 
 D $$ 6 \frac{4}{15} $$ miles 

",2
"Which of the following number lines best represents all the solutions of the inequality $$x < 4$$? 
 A y2016_grade6_q2_img_1.png 
 B y2016_grade6_q2_img_2.png 
 C y2016_grade6_q2_img_3.png 
 D y2016_grade6_q2_img_4.png 

",3
"The owner of a furniture store orders 6 chairs for every table she orders. 
Which of the following equations can be used to find c, the total number of chairs she will order when she orders t tables? 
 A $$ 6c = t $$ 
 B $$ t + 6 = c $$ 
 C $$ 6t = c $$ 
 D $$ c + 6 = t $$ 

",3
"Which two fractions are equivalent? 
Select the two correct answers. 
 A $$ \frac{4}{1} $$ 
 B $$ \frac{40}{1} $$ 
 C $$ \frac{4}{10} $$ 
 D $$ \frac{4}{100} $$ 
 E $$ \frac{40}{100} $$ 

",1
"Consider this expression. 
$$ 5m + 7 $$ 
Which of the following is equivalent to the expression? 
 A $$ 12m $$ 
 B $$ 7 + 5m $$ 
 C $$ 7m + 5 $$ 
 D $$ 5 \left( m + 7 \right) $$ 

",3
"A teenager is saving money to buy a snowboard. 
 2_1 The snowboard costs $132, including sales tax. 
 2_2 The teenager has already saved $23. 

Which of the following equations could be used to find m, the remaining amount of money, in dollars, the teenager must save to buy the snowboard? 
 A $$ \frac{m}{23} = 132 $$ 
 B $$ 23m = 132 $$ 
 C $$ m - 23 = 132 $$ 
 D $$ m + 23 = 132 $$ 

",3
"Which of these is equal to this expression? 
$$ 9 \times 8 $$ 
 A $$ \left( 5 \times 8 \right) + \left( 4 \times 8 \right) $$ 
 B $$ \left( 5 + 8 \right) \times \left( 4 + 8 \right) $$ 
 C $$ \left( 5 \times 8 \right) \times \left( 4 \times 8 \right) $$ 
 D $$ \left( 5 + 8 \right) + \left( 4 + 8 \right) $$ 

",0
"Which of these shapes is both a rhombus and a rectangle? 
 A y2018_grade3_q12_img_1.png 
 B y2018_grade3_q12_img_2.png 
 C y2018_grade3_q12_img_3.png 
 D y2018_grade3_q12_img_4.png 

",0
"Steve has 3 cups of peanuts. He splits the 3 cups of peanuts into $$\frac{1}{3}$$-cup servings. What is the total number of $$\frac{1}{3}$$-cup servings of peanuts Steve has? 
 A 1 
 B 3 
 C 6 
 D 9 

",2
"This graph shows y, the total distance in miles Tai drove in the first x hours of a road trip. 
Tai’s Trip y2019_grade5_q10_img_1.png 
Based on the graph, what is the total distance, in miles, Tai drove in the first 3 hours? 
 A 40 
 B 70 
 C 110 
 D 140 

",2
Dave was working as a sacker at a grocery store where he made six dollars an hour. On Monday he worked six hours and on Tuesday he worked two hours. How much money did Dave make in those two days?,0
"Victoria scored a total of 9 points in the first basketball game of the season. She scored 5 points per game in each of the other x basketball games she played that season. 
Which of the following expressions represents the total number of points Victoria scored in the basketball games for the whole season? 
 A $$ 5x $$ 
 B $$ 14x $$ 
 C $$ 5 + 9x $$ 
 D $$ 9 + 5x $$ 

",3
"A division equation is shown. 
$$ 16 \div 2 = g $$ 
Which of these can also be used to find the value of g? 
 A $$ g \times 2 = 16 $$ 
 B $$ 2 \div 16 = g $$ 
 C $$ g \div 2 = 16 $$ 
 D $$ 16 \times 2 = g $$ 

",0
"Which of these equations is true when $$q = 8$$? 
 A $$2 \times q = 4$$ 
 B $$2 \times q = 16$$ 
 C $$6 \div q = 2$$ 
 D $$12 \div q = 4$$ 

",0
"Which of these numbers has a 5 whose value is ten times the value of the 5 in 7359? 
 A 5268 
 B 4652 
 C 3005 
 D 2511 

",1
"Sonya is thinking of a number. She wrote multiples of her number in a box, as shown. 
y2019_grade4_q1_img_1.png 
Which of the following could be Sonya’s number? 
 A 3 
 B 4 
 C 6 
 D 8 

",1
"This question has four parts. Be sure to label each part of your response. 
A toy company produces wooden blocks. Each block is in the shape of a cube with an edge length of 2 inches (in.), as shown in this diagram. 
y2023_grade5_q5_img_1.png 
A. {'element_type': 'text-plain', 'element_value': 'What is the volume, in cubic inches, of each block? Show or explain how you got your answer.'} 
B. [{'element_id': 'B_1', 'element_type': 'text-plain', 'element_value': 'The toy company packs the blocks in cartons. Each carton is in the shape of a right rectangular prism and is completely filled, with no gaps or overlaps.'}, {'element_id': 'B_2', 'element_type': 'text-plain', 'element_list': [{'element_id': 'B_2_1', 'element_type': 'number+text', 'element_value': 'The carton has a base area of 240 square inches.'}, {'element_id': 'B_2_2', 'element_type': 'number+text', 'element_value': 'The carton has a height of 12 inches.'}]}, {'element_id': 'B_3', 'element_type': 'text-plain', 'element_value': 'What is the volume, in cubic inches, of the carton? Show or explain how you got your answer.'}] 
C. {'element_type': 'text-plain', 'element_value': 'What is the greatest number of blocks that can fit in one carton, with no gaps or overlaps? Show or explain how you got your answer.'} 
D. [{'element_id': 'D_1', 'element_type': 'number+text', 'element_value': 'The toy company plans to start making a larger carton that holds exactly 1,000 blocks, with no gaps or overlaps.'}, {'element_id': 'D_2', 'element_type': 'text-plain', 'element_value': 'What could be the measurements, in inches, of the larger carton’s length, width, and height? Show or explain how you got your answers.'}] 
",2
